]633;E;echo '"日付","ステージ総合力","アイドル","楽曲名"';aa8feb23-ba47-4e20-8246-175ad578e3bb]633;C"日付","ステージ総合力","アイドル","楽曲名"
"26/06/04","19146","篠澤 広","ガラクタロード"
"26/06/04","19341","篠澤 広","ガラクタロード"
"26/06/04","19515","月村 手毬","ガラクタロード"
"26/06/05","18354","葛城 リーリヤ","ときめきエモーション"
"26/06/05","18750","紫雲 清夏","Campus mode!!"
"26/06/05","18912","葛城 リーリヤ","ときめきエモーション"
"26/06/05","19251","篠澤 広","ガラクタロード"
"26/06/05","19299","篠澤 広","ガラクタロード"
"26/06/05","19689","倉本 千奈","空と約束"
"26/06/06","18897","葛城 リーリヤ","ガラクタロード"
"26/06/06","18966","葛城 リーリヤ","ガラクタロード"
"26/06/06","19248","紫雲 清夏","Love & Joy"
"26/06/06","19368","紫雲 清夏","Love & Joy"
"26/06/06","19509","紫雲 清夏","Love & Joy"
"26/06/07","18993","紫雲 清夏","Campus mode!!"
"26/06/07","19149","葛城 リーリヤ","Howling over the World"
"26/06/07","19524","紫雲 清夏","Campus mode!!"
"26/06/07","19803","紫雲 清夏","Campus mode!!"
"26/06/08","18942","葛城 リーリヤ","ガラクタロード"
"26/06/08","19011","葛城 リーリヤ","ガラクタロード"
"26/06/08","19386","秦谷 美鈴","Campus mode!!"
"26/06/08","19464","秦谷 美鈴","Superlative"
"26/06/08","19788","秦谷 美鈴","Campus mode!!"
"26/06/09","19362","篠澤 広","光景"
"26/06/09","19611","秦谷 美鈴","Campus mode!!"
"26/06/09","20484","倉本 千奈","ようこそ初星温泉"
"26/06/10","19044","秦谷 美鈴","Campus mode!!"
"26/06/10","19323","月村 手毬","ガラクタロード"
"26/06/10","19440","月村 手毬","ガラクタロード"
"26/06/10","19479","月村 手毬","ガラクタロード"
"26/06/11","18843","葛城 リーリヤ","ガラクタロード"
"26/06/11","18864","葛城 リーリヤ","ガラクタロード"
"26/06/11","20142","葛城 リーリヤ","ときめきエモーション"
"26/06/12","19248","月村 手毬","一体いつから"
"26/06/12","19866","葛城 リーリヤ","ときめきエモーション"
"26/06/13","19314","篠澤 広","ミラクルナナウ(ﾟ∀ﾟ)！"
"26/06/13","19371","葛城 リーリヤ","Atmosphere"
"26/06/13","19395","篠澤 広","ミラクルナナウ(ﾟ∀ﾟ)！"
"26/06/14","195353","秦谷 美鈴","ツキノカメ"
"26/06/14","19542","姫崎 莉波","ようこそ初星温泉"
"26/06/14","19560","倉本 千奈","ようこそ初星温泉"
"26/06/14","19578","姫崎 莉波","ようこそ初星温泉"
"26/06/14","19848","倉本 千奈","ようこそ初星温泉"
"26/06/15","18846","有村 麻央","SUGAR FLAVOR"
"26/06/15","19092","姫崎 莉波","ガラクタロード"
"26/06/15","19257","姫崎 莉波","ガラクタロード"
"26/06/15","19848","倉本 千奈","ようこそ初星温泉"
"26/06/16","18933","有村 麻央","SUGAR FLAVOR"
"26/06/16","19236","有村 麻央","SUGAR FLAVOR"
"26/06/16","19467","有村 麻央","SUGAR FLAVOR"
"26/06/16","19497","有村 麻央","SUGAR FLAVOR"
"26/06/17","19104","有村 麻央","SUGAR FLAVOR"
"26/06/17","19104","有村 麻央","SUGAR FLAVOR"
"26/06/17","19185","有村 麻央","SUGAR FLAVOR"
"26/06/17","19665","有村 麻央","SUGAR FLAVOR"
"26/06/18","18255","姫崎 莉波","ハッピーミルフィーユ"
"26/06/18","18555","有村 麻央","Campus mode!!"
"26/06/18","19035","姫崎 莉波","ガラクタロード"
"26/06/18","19206","姫崎 莉波","ガラクタロード"
